"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
195000,"Электродная, 2 ст32",Москва,3861,50,Универсальное помещение,https://msk.n1.ru/view/113788645/?open_card_kn
148000,"Почтовая Б., 32 корп. 2",Москва,4933,30,Универсальное помещение,https://msk.n1.ru/view/111595024/?open_card_kn
350000,"Юных Ленинцев, 12",Москва,1000,350,Универсальное помещение,https://msk.n1.ru/view/114180624/?open_card_kn
150000,"Ленинский проспект, 30",Москва,3750,40,Универсальное помещение,https://msk.n1.ru/view/116238559/?open_card_kn
1153264,"Рязанский проспект, 6 корп. 2",Москва,1167,988,Универсальное помещение,https://msk.n1.ru/view/116238500/?open_card_kn
473917,"Холодильный переулок, 3 корп. 1 ст3",Москва,4583,103,Универсальное помещение,https://msk.n1.ru/view/116238414/?open_card_kn
350000,"Чаплыгина, 8 ст1",Москва,4605,76,Универсальное помещение,https://msk.n1.ru/view/116238356/?open_card_kn
950000,"Профсоюзная, 5/9",Москва,4481,212,Универсальное помещение,https://msk.n1.ru/view/116238317/?open_card_kn
450000,"Нижегородская, 1а",Москва,3333,135,Универсальное помещение,https://msk.n1.ru/view/116238289/?open_card_kn
2500000,"Таганская, 1 ст1",Москва,12800,195,Универсальное помещение,https://msk.n1.ru/view/116238240/?open_card_kn
2950000,"Красная Пресня, 12",Москва,3909,754,Универсальное помещение,https://msk.n1.ru/view/116238204/?open_card_kn
300000,"Красная Пресня, 12",Москва,14285,21,Универсальное помещение,https://msk.n1.ru/view/116238160/?open_card_kn
50220,"Николоямская, 45 ст2",Москва,2700,18,Универсальное помещение,https://msk.n1.ru/view/116238106/?open_card_kn
1390000,"Новый Арбат, 3 ст1",Москва,11384,122,Универсальное помещение,https://msk.n1.ru/view/116238056/?open_card_kn
54270,"Николоямская, 45 ст2",Москва,2700,20,Универсальное помещение,https://msk.n1.ru/view/116237904/?open_card_kn
39000,"Николоямская, 45 ст2",Москва,2500,15,Универсальное помещение,https://msk.n1.ru/view/116237858/?open_card_kn
160000,"Варшавское шоссе, 10 корп. 1",Москва,2077,77,Универсальное помещение,https://msk.n1.ru/view/116237857/?open_card_kn
2754000,"Автозаводская, 23 корп. 14",Москва,2000,1377,Универсальное помещение,https://msk.n1.ru/view/115927074/?open_card_kn
29000,"Краснобогатырская, 13",Москва,1907,15,Универсальное помещение,https://msk.n1.ru/view/111592889/?open_card_kn
30000,"Колобовский 2-й переулок, 9/2 ст1",Москва,3333,9,Универсальное помещение,https://msk.n1.ru/view/115927048/?open_card_kn
230000,"Ярославское шоссе, 2 корп. 2",Москва,7142,32,Универсальное помещение,https://msk.n1.ru/view/114512732/?open_card_kn
150000,"Маросейка, 9/2 ст1",Москва,15000,10,Универсальное помещение,https://msk.n1.ru/view/115217785/?open_card_kn
720000,"Динамовская, 1а",Москва,5290,136,Универсальное помещение,https://msk.n1.ru/view/115217780/?open_card_kn
19800,"Мясниковская 1-я, 8/10",Москва,1100,18,Универсальное помещение,https://msk.n1.ru/view/115582542/?open_card_kn
397800,"Нахимовский проспект, 26 ст1",Москва,3000,132,Универсальное помещение,https://msk.n1.ru/view/115582541/?open_card_kn
650000,"Академика Королева, 21",Москва,4744,137,Универсальное помещение,https://msk.n1.ru/view/111592652/?open_card_kn
400000,"Борисовские Пруды, 26",Москва,2043,195,Универсальное помещение,https://msk.n1.ru/view/115217671/?open_card_kn
320000,"Ярославское шоссе, 2 корп. 2",Москва,4624,69,Универсальное помещение,https://msk.n1.ru/view/114512668/?open_card_kn
285000,"Ярославское шоссе, 2 корп. 2",Москва,6818,41,Универсальное помещение,https://msk.n1.ru/view/114512667/?open_card_kn
650000,"1 Маевки аллея, 7",Москва,5430,119,Универсальное помещение,https://msk.n1.ru/view/109875559/?open_card_kn
260000,"Нововатутинская 3-я (п Десеновское), 15 корп. 1",Москва,2363,110,Универсальное помещение,https://msk.n1.ru/view/111592451/?open_card_kn
78500,"Дубнинская, 75 ст1а",Москва,1335,58,Универсальное помещение,https://msk.n1.ru/view/115582438/?open_card_kn
868000,"Дубнинская, 75 ст1б",Москва,1333,651,Универсальное помещение,https://msk.n1.ru/view/116237079/?open_card_kn
1029703,"Рязанский проспект, 6 корп. 2",Москва,1167,882,Универсальное помещение,https://msk.n1.ru/view/113058144/?open_card_kn
1375000,"Ходынская, 2 ст1",Москва,5500,250,Универсальное помещение,https://msk.n1.ru/view/115217085/?open_card_kn
207000,"Златоустинский М. переулок, 8 ст1",Москва,3000,69,Универсальное помещение,https://msk.n1.ru/view/115217076/?open_card_kn
1650000,"Ходынская, 2 ст1",Москва,5500,300,Универсальное помещение,https://msk.n1.ru/view/115217070/?open_card_kn
13500,"Марии Ульяновой, 15",Москва,2700,5,Универсальное помещение,https://msk.n1.ru/view/115217071/?open_card_kn
230000,"Борисовские Пруды, 26",Москва,5882,39,Универсальное помещение,https://msk.n1.ru/view/115217039/?open_card_kn
4000000,"Сыромятнический проезд, 8",Москва,3831,1044,Универсальное помещение,https://msk.n1.ru/view/115217033/?open_card_kn
935000,"Ходынская, 2 ст1",Москва,5500,170,Универсальное помещение,https://msk.n1.ru/view/115217022/?open_card_kn
500000,"Дорогомиловская Б., 11",Москва,2551,196,Универсальное помещение,https://msk.n1.ru/view/115217011/?open_card_kn
270000,"Нижняя Хохловка, 8",Москва,3000,90,Универсальное помещение,https://msk.n1.ru/view/116230591/?open_card_kn
1066175,"Береговой проезд, 2",Москва,3838,277,Универсальное помещение,https://msk.n1.ru/view/116230537/?open_card_kn
32670406,"Краснопролетарская, 4",Москва,7050,4634,Универсальное помещение,https://msk.n1.ru/view/116230536/?open_card_kn
200000,"Ленинградский проспект, 47 ст2",Москва,1168,171,Универсальное помещение,https://msk.n1.ru/view/116230425/?open_card_kn
249964,"проспект Прокшинский, 12",Москва,4807,52,Универсальное помещение,https://msk.n1.ru/view/116230406/?open_card_kn
600000,"Мира проспект, 12 ст1",Москва,4651,129,Универсальное помещение,https://msk.n1.ru/view/116230299/?open_card_kn
85000,"Маршала Тухачевского, 51",Москва,1888,45,Универсальное помещение,https://msk.n1.ru/view/116230257/?open_card_kn
120000,"Москворечье, 51 корп. 2",Москва,2400,50,Универсальное помещение,https://msk.n1.ru/view/116230221/?open_card_kn
130000,"Владимирская 2-я, 34",Москва,3714,35,Универсальное помещение,https://msk.n1.ru/view/116230159/?open_card_kn
1000000,"Мира проспект, 12 ст1",Москва,2840,352,Универсальное помещение,https://msk.n1.ru/view/116230087/?open_card_kn
400000,"Мира проспект, 12 ст1",Москва,3478,115,Универсальное помещение,https://msk.n1.ru/view/116230052/?open_card_kn
75000,"Крылатские Холмы, 5 корп. 1",Москва,2640,28,Универсальное помещение,https://msk.n1.ru/view/116230051/?open_card_kn
105000,"Беговая, 18 корп. 2",Москва,2625,40,Универсальное помещение,https://msk.n1.ru/view/116229972/?open_card_kn
245000,"Уточкина, 5 корп. 2",Москва,1884,130,Универсальное помещение,https://msk.n1.ru/view/116229923/?open_card_kn
504250,"Михневская, 8",Москва,1250,403,Универсальное помещение,https://msk.n1.ru/view/108435007/?open_card_kn
1100000,"Почтовая Б., 30 ст1к",Москва,4545,242,Универсальное помещение,https://msk.n1.ru/view/110766905/?open_card_kn
210000,"Новослободская, 54 ст1",Москва,2800,75,Универсальное помещение,https://msk.n1.ru/view/115577855/?open_card_kn
160000,"Ярославское шоссе, 2 корп. 2",Москва,7239,22,Универсальное помещение,https://msk.n1.ru/view/114509998/?open_card_kn
549996,"Бережковская набережная, 16а ст2",Москва,2063,266,Универсальное помещение,https://msk.n1.ru/view/81126614/?open_card_kn
18000,"2-й Ходынский проезд, 5 ст5",Москва,1200,15,Универсальное помещение,https://msk.n1.ru/view/114175079/?open_card_kn
150000,"Керченская, 2",Москва,3061,49,Универсальное помещение,https://msk.n1.ru/view/115576946/?open_card_kn
220000,"Миклухо-Маклая, 55",Москва,1466,150,Универсальное помещение,https://msk.n1.ru/view/115576920/?open_card_kn
315000,"Прянишникова, 23а",Москва,1575,200,Универсальное помещение,https://msk.n1.ru/view/114509934/?open_card_kn
4983334,"Земляной Вал, 39/1 ст2",Москва,3833,1300,Универсальное помещение,https://msk.n1.ru/view/115576526/?open_card_kn
450000,"Ленинградский проспект, 74 корп. 1",Москва,11010,40,Универсальное помещение,https://msk.n1.ru/view/115576503/?open_card_kn
80000,"Авиамоторная, 35",Москва,800,100,Универсальное помещение,https://msk.n1.ru/view/115576501/?open_card_kn
1983750,"Почтовая Б., 39 ст1",Москва,2083,952,Универсальное помещение,https://msk.n1.ru/view/114174816/?open_card_kn
564900,"Волоколамский 1-й проезд, 10 ст3",Москва,2100,269,Универсальное помещение,https://msk.n1.ru/view/115576483/?open_card_kn
564375,"Долгоруковская, 15 ст4",Москва,2084,270,Универсальное помещение,https://msk.n1.ru/view/115214828/?open_card_kn
307000,"Ленинградский проспект, 37 корп. 3",Москва,2102,146,Универсальное помещение,https://msk.n1.ru/view/115576094/?open_card_kn
215200,"проспект Прокшинский, 7",Москва,2000,107,Универсальное помещение,https://msk.n1.ru/view/115576088/?open_card_kn
250000,"Ленинградский проспект, 74 корп. 1",Москва,1781,140,Универсальное помещение,https://msk.n1.ru/view/115576076/?open_card_kn
531750,"Адмирала Макарова, 6 ст13",Москва,3749,141,Универсальное помещение,https://msk.n1.ru/view/115214311/?open_card_kn
1500000,"Казанский переулок, 2",Москва,2521,595,Универсальное помещение,https://msk.n1.ru/view/114174611/?open_card_kn
350000,"Большой Краснопрудный тупик, 8/12",Москва,2333,150,Универсальное помещение,https://msk.n1.ru/view/115214308/?open_card_kn
120000,"Осенний бульвар, 21",Москва,3191,37,Универсальное помещение,https://msk.n1.ru/view/115214306/?open_card_kn
389398,"Берсеневский переулок, 5 ст1",Москва,3275,118,Универсальное помещение,https://msk.n1.ru/view/115214297/?open_card_kn
262800,"Мустая Карима, 12",Москва,3000,87,Универсальное помещение,https://msk.n1.ru/view/115575672/?open_card_kn
250000,"Профсоюзная, 126 корп. 2",Москва,4166,60,Универсальное помещение,https://msk.n1.ru/view/115575668/?open_card_kn
1000000,"Богословский переулок, 16/6 ст1",Москва,15128,66,Универсальное помещение,https://msk.n1.ru/view/115214043/?open_card_kn
92500,"Зеленоградская, 2019",Москва,2500,37,Универсальное помещение,https://msk.n1.ru/view/115214041/?open_card_kn
550000,"Никулинская, 11 корп. 4",Москва,1125,488,Универсальное помещение,https://msk.n1.ru/view/115214037/?open_card_kn
800000,"Ленинский проспект, 73/8",Москва,2666,300,Универсальное помещение,https://msk.n1.ru/view/115214012/?open_card_kn
230000,"Кронштадтский бульвар, 47",Москва,2421,95,Универсальное помещение,https://msk.n1.ru/view/115213826/?open_card_kn
4317750,"Озерковская набережная, 12",Москва,4500,959,Универсальное помещение,https://msk.n1.ru/view/115213818/?open_card_kn
40000,"Машкова, 26 ст2",Москва,2500,16,Универсальное помещение,https://msk.n1.ru/view/113780857/?open_card_kn
268338,"Россолимо, 17 ст5",Москва,1666,161,Универсальное помещение,https://msk.n1.ru/view/113054320/?open_card_kn
1500000,"Житная, 10",Москва,2759,543,Универсальное помещение,https://msk.n1.ru/view/115211071/?open_card_kn
675000,"Строительный проезд, 9",Москва,6284,107,Универсальное помещение,https://msk.n1.ru/view/115211072/?open_card_kn
1300000,"Долгоруковская, 40",Москва,8029,161,Универсальное помещение,https://msk.n1.ru/view/115211060/?open_card_kn
8838500,"Магистральная 1-я, 11/2 ст1",Москва,2750,3214,Универсальное помещение,https://msk.n1.ru/view/114507441/?open_card_kn
20000,"д. Кузнецово, 70 ст5",Москва,363,55,Универсальное помещение,https://msk.n1.ru/view/115210743/?open_card_kn
8838500,"Магистральная 1-я, 11/2 ст1",Москва,2750,3214,Универсальное помещение,https://msk.n1.ru/view/114507219/?open_card_kn
18000,"Каширское шоссе, 48 корп. 1",Москва,4000,4,Универсальное помещение,https://msk.n1.ru/view/114172497/?open_card_kn
700000,"Люблинский парк ЖК, 14.1",Москва,3187,219,Универсальное помещение,https://msk.n1.ru/view/115210509/?open_card_kn
350000,"Мневники Нижн., 7",Москва,5477,63,Универсальное помещение,https://msk.n1.ru/view/115210480/?open_card_kn
350000,"Мневники Нижн., 7",Москва,5116,68,Универсальное помещение,https://msk.n1.ru/view/115210479/?open_card_kn
412000,"Ибрагимова, 31 корп. 47",Москва,1668,247,Универсальное помещение,https://msk.n1.ru/view/115925036/?open_card_kn
46800000,"Авиамоторная, 55 корп. 1",Москва,1800,26000,Универсальное помещение,https://msk.n1.ru/view/115210461/?open_card_kn
176000,"Дзен-кварталы ЖК, 2.2",Москва,3339,52,Универсальное помещение,https://msk.n1.ru/view/115210172/?open_card_kn
3989100,"Обручева, 52 ст3",Москва,1500,2659,Универсальное помещение,https://msk.n1.ru/view/112004072/?open_card_kn
750000,"Нововатутинская 3-я (п Десеновское), 6",Москва,1623,462,Универсальное помещение,https://msk.n1.ru/view/115210158/?open_card_kn
236060,"Силикатный 3-й проезд, 4 корп. 1 ст2",Москва,1100,214,Универсальное помещение,https://msk.n1.ru/view/116216241/?open_card_kn
150000,"Нововатутинская-6-я (п Десеновское), 2",Москва,2205,68,Универсальное помещение,https://msk.n1.ru/view/116216217/?open_card_kn
590000,"Соколиной Горы 5-я, 21 корп. 4",Москва,2260,261,Универсальное помещение,https://msk.n1.ru/view/116216215/?open_card_kn
92500,"Кисловский Ср. переулок, 5/6 ст3",Москва,6250,14,Универсальное помещение,https://msk.n1.ru/view/116216182/?open_card_kn
140000,"Красная Сосна, 3а",Москва,2426,57,Универсальное помещение,https://msk.n1.ru/view/116216175/?open_card_kn
12995657,"Протопоповский переулок, 19 ст10",Москва,4334,2999,Универсальное помещение,https://msk.n1.ru/view/116216153/?open_card_kn
60000,"Зорге, 10 корп. 3",Москва,1428,42,Универсальное помещение,https://msk.n1.ru/view/116216077/?open_card_kn
90000,"Семеновская Б., 11 ст1",Москва,1836,49,Универсальное помещение,https://msk.n1.ru/view/116216057/?open_card_kn
173750,"Кисловский Ср. переулок, 5/6 ст3",Москва,6250,27,Универсальное помещение,https://msk.n1.ru/view/116216027/?open_card_kn
30000,"Андреевка, 31/2",Москва,194,154,Универсальное помещение,https://msk.n1.ru/view/116215943/?open_card_kn
280000,"Красносельская Верхн., 17а ст1б",Москва,4666,60,Универсальное помещение,https://msk.n1.ru/view/116215899/?open_card_kn
200000,"Сходненский тупик, 16",Москва,1526,131,Универсальное помещение,https://msk.n1.ru/view/116215807/?open_card_kn
800000,"Борисовские Пруды, 8а",Москва,1882,425,Универсальное помещение,https://msk.n1.ru/view/116215801/?open_card_kn
142000,"Софьи Ковалевской, 6",Москва,3302,43,Универсальное помещение,https://msk.n1.ru/view/116215737/?open_card_kn
120000,"Хромова, 3",Москва,6315,19,Универсальное помещение,https://msk.n1.ru/view/116215664/?open_card_kn
287000,"Красносельская Верхн., 17а ст1б",Москва,4165,68,Универсальное помещение,https://msk.n1.ru/view/116215629/?open_card_kn
110000,"Братиславская, 22",Москва,2511,43,Универсальное помещение,https://msk.n1.ru/view/116215573/?open_card_kn
150000,"Электродная, 2 ст29",Москва,1304,115,Универсальное помещение,https://msk.n1.ru/view/116215570/?open_card_kn
150000,"Мира проспект, 95",Москва,2500,60,Универсальное помещение,https://msk.n1.ru/view/116215567/?open_card_kn
370000,"Профсоюзная, 5/9",Москва,10393,35,Универсальное помещение,https://msk.n1.ru/view/116215562/?open_card_kn
195625,"Кисловский Ср. переулок, 5/6 ст3",Москва,6250,31,Универсальное помещение,https://msk.n1.ru/view/116215543/?open_card_kn
80000,"Каширское шоссе, 48 корп. 1",Москва,2105,38,Универсальное помещение,https://msk.n1.ru/view/116215480/?open_card_kn
300000,"Каширское шоссе, 44",Москва,2235,134,Универсальное помещение,https://msk.n1.ru/view/116215397/?open_card_kn
1500000,"Динамовская, 1а",Москва,4462,336,Универсальное помещение,https://msk.n1.ru/view/115203969/?open_card_kn
474999,"Рождественский бульвар, 9 ст1",Москва,2794,170,Универсальное помещение,https://msk.n1.ru/view/115203580/?open_card_kn
237000,"Маршала Рокоссовского бульвар, 24",Москва,3000,79,Универсальное помещение,https://msk.n1.ru/view/115203578/?open_card_kn
1500000,"Динамовская, 1а",Москва,4462,336,Универсальное помещение,https://msk.n1.ru/view/115203541/?open_card_kn
58500,"Щелковское шоссе, 3 ст1",Москва,1300,45,Универсальное помещение,https://msk.n1.ru/view/115203526/?open_card_kn
60000,"Новоподмосковный 3-й переулок, 6",Москва,1875,32,Универсальное помещение,https://msk.n1.ru/view/115203523/?open_card_kn
441770,"Олимпийский проспект, 16 ст5",Москва,4833,91,Универсальное помещение,https://msk.n1.ru/view/115203513/?open_card_kn
1754400,"Академика Сахарова проспект, 7",Москва,3000,584,Универсальное помещение,https://msk.n1.ru/view/115203506/?open_card_kn
715000,"Ходынская, 2 ст1",Москва,5500,130,Универсальное помещение,https://msk.n1.ru/view/115203497/?open_card_kn
700000,"Измайловский бульвар, 38",Москва,2681,261,Универсальное помещение,https://msk.n1.ru/view/115203480/?open_card_kn
79980,"Почтовая Б., 71",Москва,4351,18,Универсальное помещение,https://msk.n1.ru/view/115203468/?open_card_kn
128550,"Мостовая, 5 корп. 1",Москва,1500,85,Универсальное помещение,https://msk.n1.ru/view/115203459/?open_card_kn
890000,"Лесная, 43",Москва,3955,225,Универсальное помещение,https://msk.n1.ru/view/115203458/?open_card_kn
115000,"Героев Панфиловцев, 16 корп. 1",Москва,1250,92,Универсальное помещение,https://msk.n1.ru/view/115203455/?open_card_kn
160000,"Оренбургская, 15",Москва,800,200,Универсальное помещение,https://msk.n1.ru/view/115203445/?open_card_kn
119000,"Металлургов, 30 корп. 1",Москва,2975,40,Универсальное помещение,https://msk.n1.ru/view/115202194/?open_card_kn
570000,"Профсоюзная, 109",Москва,3000,190,Универсальное помещение,https://msk.n1.ru/view/115202182/?open_card_kn
150000,"Балакиревский переулок, 1/28 ст1",Москва,3750,40,Универсальное помещение,https://msk.n1.ru/view/115202163/?open_card_kn
80000,"Борисовские Пруды, 26",Москва,8000,10,Универсальное помещение,https://msk.n1.ru/view/115202165/?open_card_kn
199200,"проспект Прокшинский, 7",Москва,4000,49,Универсальное помещение,https://msk.n1.ru/view/115202169/?open_card_kn
225000,"Долгоруковская, 40",Москва,3688,61,Универсальное помещение,https://msk.n1.ru/view/115202139/?open_card_kn
176000,"проспект Прокшинский, 5",Москва,4000,44,Универсальное помещение,https://msk.n1.ru/view/115202117/?open_card_kn
270000,"Нагатинская набережная, 10а",Москва,4500,60,Универсальное помещение,https://msk.n1.ru/view/115202112/?open_card_kn
195000,"Академическая Б., 85 корп. 1",Москва,2932,66,Универсальное помещение,https://msk.n1.ru/view/115202098/?open_card_kn
698100,"Нагорная, 28 корп. 1",Москва,3000,232,Универсальное помещение,https://msk.n1.ru/view/115202071/?open_card_kn
497350,"Олимпийский проспект, 16 ст5",Москва,4833,102,Универсальное помещение,https://msk.n1.ru/view/115202061/?open_card_kn
8900,"Соколиной Горы 9-я, 5",Москва,1780,5,Универсальное помещение,https://msk.n1.ru/view/115202067/?open_card_kn
39980,"Почтовая Б., 71",Москва,5454,7,Универсальное помещение,https://msk.n1.ru/view/115202060/?open_card_kn
135000,"Нововатутинская 3-я (п Десеновское), 15 корп. 1",Москва,2327,58,Универсальное помещение,https://msk.n1.ru/view/115202051/?open_card_kn
430000,"Крузенштерна, 4",Москва,4174,103,Универсальное помещение,https://msk.n1.ru/view/115201984/?open_card_kn
280000,"проспект Куприна, 3 корп. 2",Москва,3373,83,Универсальное помещение,https://msk.n1.ru/view/115201986/?open_card_kn
460000,"Ясеневая, 3",Москва,1591,289,Универсальное помещение,https://msk.n1.ru/view/115201952/?open_card_kn
3600000,"Рождественка, 23/5 ст2",Москва,5000,720,Универсальное помещение,https://msk.n1.ru/view/115201941/?open_card_kn
750000,"Бориса Галушкина, 26",Москва,2500,300,Универсальное помещение,https://msk.n1.ru/view/115201929/?open_card_kn
450000,"Бережковская набережная, 12",Москва,4838,93,Универсальное помещение,https://msk.n1.ru/view/115201919/?open_card_kn
1017000,"проспект Прокшинский, 5",Москва,3072,331,Универсальное помещение,https://msk.n1.ru/view/115201902/?open_card_kn
60000,"Кировоградская, 9 корп. 1",Москва,2068,29,Универсальное помещение,https://msk.n1.ru/view/115201860/?open_card_kn
247500,"Лобановский Лес, 9",Москва,2904,85,Универсальное помещение,https://msk.n1.ru/view/115201837/?open_card_kn
89980,"Почтовая Б., 71",Москва,5523,16,Универсальное помещение,https://msk.n1.ru/view/115201817/?open_card_kn
1650000,"Ходынская, 2 ст1",Москва,5500,300,Универсальное помещение,https://msk.n1.ru/view/115201810/?open_card_kn
250000,"Мневники Нижн., 7",Москва,5924,42,Универсальное помещение,https://msk.n1.ru/view/115201780/?open_card_kn
370000,"Земляной Вал, 46",Москва,3211,115,Универсальное помещение,https://msk.n1.ru/view/115201770/?open_card_kn
350000,"Мневники Нижн., 7",Москва,5843,59,Универсальное помещение,https://msk.n1.ru/view/115201727/?open_card_kn
36000,"Долгоруковская, 40",Москва,3272,11,Универсальное помещение,https://msk.n1.ru/view/115201724/?open_card_kn
1800000,"Нахимовский проспект, 56",Москва,3012,597,Универсальное помещение,https://msk.n1.ru/view/115199784/?open_card_kn
144000,"Долгоруковская, 40",Москва,3512,41,Универсальное помещение,https://msk.n1.ru/view/115199754/?open_card_kn
290000,"Новое Летово ЖК, 2",Москва,2980,97,Универсальное помещение,https://msk.n1.ru/view/115199737/?open_card_kn
2750000,"Ходынская, 2 ст1",Москва,5500,500,Универсальное помещение,https://msk.n1.ru/view/115199724/?open_card_kn
1369500,"Огородный проезд, 10",Москва,8300,165,Универсальное помещение,https://msk.n1.ru/view/115199655/?open_card_kn
65000,"проспект Магеллана, 2",Москва,1604,40,Универсальное помещение,https://msk.n1.ru/view/115199650/?open_card_kn
286900,"Динамовская, 1а",Москва,19000,15,Универсальное помещение,https://msk.n1.ru/view/115199644/?open_card_kn
750000,"Ленинградский проспект, 47 ст2",Москва,1250,600,Универсальное помещение,https://msk.n1.ru/view/115199579/?open_card_kn
312000,"Бориса Галушкина, 26",Москва,1300,240,Универсальное помещение,https://msk.n1.ru/view/106854790/?open_card_kn
125000,"Кременчугская, 4 корп. 1",Москва,3333,37,Универсальное помещение,https://msk.n1.ru/view/115199513/?open_card_kn
750000,"Тверская-Ямская 1-я, 2 ст1",Москва,12000,62,Универсальное помещение,https://msk.n1.ru/view/115198830/?open_card_kn
85000,"Марксистская, 20 ст5",Москва,4722,18,Универсальное помещение,https://msk.n1.ru/view/115198783/?open_card_kn
110000,"Корнейчука, 53",Москва,7333,15,Универсальное помещение,https://msk.n1.ru/view/115198782/?open_card_kn
17874987,"Звенигородское шоссе, 18/20 корп. 2",Москва,4584,3900,Универсальное помещение,https://msk.n1.ru/view/115198706/?open_card_kn
220000,"Корнейчука, 53",Москва,4400,50,Универсальное помещение,https://msk.n1.ru/view/115198705/?open_card_kn
69980,"Почтовая Б., 71",Москва,6006,11,Универсальное помещение,https://msk.n1.ru/view/115198693/?open_card_kn
50864,"Магистральная 5-я, 10а",Москва,1753,29,Универсальное помещение,https://msk.n1.ru/view/116214562/?open_card_kn
180000,"Маресьева, 6 корп. 1",Москва,1636,110,Универсальное помещение,https://msk.n1.ru/view/116214538/?open_card_kn
70000,"Маресьева, 6 корп. 1",Москва,1750,40,Универсальное помещение,https://msk.n1.ru/view/116214531/?open_card_kn
138000,"Академика Анохина, 5 корп. 2",Москва,1533,90,Универсальное помещение,https://msk.n1.ru/view/116214503/?open_card_kn
340000,"Веерная, 26а",Москва,3063,111,Универсальное помещение,https://msk.n1.ru/view/111999718/?open_card_kn
34000,"Ватутинская 1-я (п Десеновское), 3",Москва,2284,14,Универсальное помещение,https://msk.n1.ru/view/112256616/?open_card_kn
300000,"Мневники Нижн., 37а ст4",Москва,4885,61,Универсальное помещение,https://msk.n1.ru/view/113448792/?open_card_kn
1000000,"Богословский переулок, 16/6 ст1",Москва,15128,66,Универсальное помещение,https://msk.n1.ru/view/112638076/?open_card_kn
150000,"Автозаводская, 26/1",Москва,2238,67,Универсальное помещение,https://msk.n1.ru/view/113448782/?open_card_kn
400000,"Красносельская Верхн., 2/1 ст3",Москва,2577,155,Универсальное помещение,https://msk.n1.ru/view/113445997/?open_card_kn
210000,"Римского-Корсакова, 8",Москва,1596,131,Универсальное помещение,https://msk.n1.ru/view/113445950/?open_card_kn
72800,"Текстильщиков 8-я, 13 корп. 1",Москва,1309,55,Универсальное помещение,https://msk.n1.ru/view/113445949/?open_card_kn
240000,"Лихачева проспект, 20",Москва,2436,98,Универсальное помещение,https://msk.n1.ru/view/115922299/?open_card_kn
300000,"Автозаводский 3-й проезд, 3",Москва,5660,53,Универсальное помещение,https://msk.n1.ru/view/114500160/?open_card_kn
1300000,"Дмитрия Донского бульвар, 11",Москва,7162,181,Универсальное помещение,https://msk.n1.ru/view/110756339/?open_card_kn
4075700,"Херсонская, 43",Москва,2500,1630,Универсальное помещение,https://msk.n1.ru/view/115920848/?open_card_kn
350000,"Обручева, 3",Москва,4268,82,Универсальное помещение,https://msk.n1.ru/view/110756271/?open_card_kn
700000,"Измайловский проспект, 91 корп. 1",Москва,721,970,Универсальное помещение,https://msk.n1.ru/view/115920836/?open_card_kn
120000,"Профсоюзная, 104",Москва,3243,37,Универсальное помещение,https://msk.n1.ru/view/115920833/?open_card_kn
495200,"Херсонская, 43 корп. 5",Москва,4000,123,Универсальное помещение,https://msk.n1.ru/view/115920831/?open_card_kn
50000,"Шухова, 11/16",Москва,2000,25,Универсальное помещение,https://msk.n1.ru/view/115920830/?open_card_kn
160000,"Мякинино Парк ЖК, 1.2",Москва,1834,87,Универсальное помещение,https://msk.n1.ru/view/113040928/?open_card_kn
6375000,"Каретный Б. переулок, 20 ст3",Москва,4250,1500,Универсальное помещение,https://msk.n1.ru/view/111575855/?open_card_kn
852869,"Шмитовский проезд, 39 корп. 6",Москва,8145,104,Универсальное помещение,https://msk.n1.ru/view/115920720/?open_card_kn
90000,"Эдварда Грига, 1а",Москва,1321,68,Универсальное помещение,https://msk.n1.ru/view/112630682/?open_card_kn
9190416,"Шмитовский проезд, 39 корп. 6",Москва,6708,1370,Универсальное помещение,https://msk.n1.ru/view/115920714/?open_card_kn
490000,"Зеленоградская, 445",Москва,2227,220,Универсальное помещение,https://msk.n1.ru/view/111575732/?open_card_kn
29445000,"Ленинградское шоссе, 346",Москва,1500,19630,Универсальное помещение,https://msk.n1.ru/view/111575378/?open_card_kn
400000,"Корабельная, 1",Москва,4237,94,Универсальное помещение,https://msk.n1.ru/view/111575349/?open_card_kn
93240,"Почтовая М., 12",Москва,3700,25,Универсальное помещение,https://msk.n1.ru/view/111992942/?open_card_kn
350000,"Нахимовский проспект, 26 ст1",Москва,2645,132,Универсальное помещение,https://msk.n1.ru/view/115567926/?open_card_kn
6250000,"Академика Варги, 8 корп. 1",Москва,2083,3000,Универсальное помещение,https://msk.n1.ru/view/115567921/?open_card_kn
260000,"Корабельная, 1",Москва,3513,74,Универсальное помещение,https://msk.n1.ru/view/111574970/?open_card_kn
750000,"Полянка Б., 26 ст2",Москва,3000,250,Универсальное помещение,https://msk.n1.ru/view/113040162/?open_card_kn
1500000,"Вернадского проспект, 41 ст3",Москва,3000,500,Универсальное помещение,https://msk.n1.ru/view/115567883/?open_card_kn
170000,"Пришвина, 8",Москва,3339,50,Универсальное помещение,https://msk.n1.ru/view/113040156/?open_card_kn
25000,"Парковая 9-я, 33",Москва,2272,11,Универсальное помещение,https://msk.n1.ru/view/81003559/?open_card_kn
350000,"Маршала Бирюзова, 35 корп. 1",Москва,1922,182,Универсальное помещение,https://msk.n1.ru/view/108379387/?open_card_kn
